journey_id,start_time,end_time,duration_total_s,n_events,n_zones_visited,zones_sequence,start_zone,end_zone,gender,age_range,completed,day_of_week,hour_of_day,stitch_confidence
J022770,2025-03-12 11:31:06,2025-03-12 11:31:26,20,3,1,Z_C2,Z_C2,Z_C2,M,senior,True,2,11,1.0
J022727,2025-03-12 11:29:02,2025-03-12 11:31:27,145,6,4,Z_N9;Z_N5;Z_C3;Z_C2;Z_C3,Z_N9,Z_C3,F,middle_aged,True,2,11,1.0
J022742,2025-03-12 11:29:49,2025-03-12 11:31:31,102,2,2,Z_C2;Z_N4,Z_C2,Z_N4,F,adult,True,2,11,1.0
J022751,2025-03-12 11:30:13,2025-03-12 11:31:34,81,2,2,Z_C2;Z_C3,Z_C2,Z_C3,F,middle_aged,True,2,11,1.0
J022748,2025-03-12 11:30:08,2025-03-12 11:31:36,88,2,2,Z_N10;Z_E2,Z_N10,Z_E2,M,teenager,True,2,11,1.0
J022759,2025-03-12 11:30:45,2025-03-12 11:31:36,51,3,1,Z_N8,Z_N8,Z_N8,M,child,True,2,11,1.0
J022761,2025-03-12 11:30:51,2025-03-12 11:31:41,50,2,2,Z_N5;Z_C2,Z_N5,Z_C2,F,middle_aged,True,2,11,1.0
J022771,2025-03-12 11:31:07,2025-03-12 11:31:44,37,4,3,Z_E1;Z_C3;Z_S5,Z_E1,Z_S5,M,adult,True,2,11,1.0
J022774,2025-03-12 11:31:20,2025-03-12 11:31:44,24,2,1,Z_C3,Z_C3,Z_C3,M,adult,True,2,11,1.0
J022734,2025-03-12 11:29:21,2025-03-12 11:31:47,146,3,2,Z_C3;Z_C1,Z_C3,Z_C1,M,middle_aged,True,2,11,1.0
J022776,2025-03-12 11:31:26,2025-03-12 11:31:52,26,3,2,Z_E2;Z_C2,Z_E2,Z_C2,M,teenager,True,2,11,1.0
J022744,2025-03-12 11:29:50,2025-03-12 11:31:54,124,5,4,Z_N4;Z_C2;Z_CK;Z_N1;Z_C2,Z_N4,Z_C2,F,adult,True,2,11,1.0
J022763,2025-03-12 11:30:52,2025-03-12 11:31:58,66,4,3,Z_E2;Z_C1;Z_C2;Z_C1,Z_E2,Z_C1,F,young_adult,True,2,11,1.0
J022766,2025-03-12 11:31:02,2025-03-12 11:31:58,56,2,2,Z_S6;Z_C2,Z_S6,Z_C2,F,young_adult,True,2,11,1.0
J022767,2025-03-12 11:31:03,2025-03-12 11:31:58,55,5,5,Z_C3;Z_C1;Z_N7;Z_N6;Z_S6,Z_C3,Z_S6,F,middle_aged,True,2,11,1.0
J022762,2025-03-12 11:30:52,2025-03-12 11:31:59,67,2,2,Z_C1;Z_N7,Z_C1,Z_N7,F,adult,True,2,11,1.0
J022768,2025-03-12 11:31:05,2025-03-12 11:32:05,60,2,2,Z_C3;Z_C1,Z_C3,Z_C1,F,middle_aged,True,2,11,1.0
J022747,2025-03-12 11:30:03,2025-03-12 11:32:08,125,2,2,Z_N5;Z_N2,Z_N5,Z_N2,M,middle_aged,True,2,11,1.0
J022788,2025-03-12 11:31:59,2025-03-12 11:32:12,13,3,1,Z_C3,Z_C3,Z_C3,M,senior,True,2,11,1.0
J022772,2025-03-12 11:31:08,2025-03-12 11:32:21,73,3,1,Z_N8,Z_N8,Z_N8,F,child,True,2,11,1.0
J022785,2025-03-12 11:31:50,2025-03-12 11:32:21,31,3,1,Z_C2,Z_C2,Z_C2,M,child,True,2,11,1.0
J022760,2025-03-12 11:30:49,2025-03-12 11:32:26,97,4,4,Z_S7;Z_S5;Z_N6;Z_S3,Z_S7,Z_S3,M,middle_aged,True,2,11,1.0
J022773,2025-03-12 11:31:09,2025-03-12 11:32:31,82,3,3,Z_C2;Z_S6;Z_N7,Z_C2,Z_N7,F,middle_aged,True,2,11,1.0
J022782,2025-03-12 11:31:40,2025-03-12 11:32:31,51,2,2,Z_C2;Z_C3,Z_C2,Z_C3,M,teenager,True,2,11,1.0
J022783,2025-03-12 11:31:50,2025-03-12 11:32:32,42,2,2,Z_C1;Z_C2,Z_C1,Z_C2,F,middle_aged,True,2,11,1.0
J022775,2025-03-12 11:31:22,2025-03-12 11:32:38,76,4,3,Z_S5;Z_N3;Z_C2,Z_S5,Z_C2,M,adult,True,2,11,1.0
J022777,2025-03-12 11:31:27,2025-03-12 11:32:39,72,4,4,Z_C1;Z_C3;Z_S5;Z_S6,Z_C1,Z_S6,F,young_adult,True,2,11,1.0
J022780,2025-03-12 11:31:36,2025-03-12 11:32:42,66,2,2,Z_C2;Z_C3,Z_C2,Z_C3,F,young_adult,True,2,11,1.0
J022778,2025-03-12 11:31:35,2025-03-12 11:32:46,71,4,3,Z_CK;Z_N6;Z_C3;Z_CK,Z_CK,Z_CK,F,adult,True,2,11,1.0
J022798,2025-03-12 11:32:27,2025-03-12 11:32:49,22,2,2,Z_C3;Z_CK,Z_C3,Z_CK,F,young_adult,True,2,11,1.0
J022781,2025-03-12 11:31:36,2025-03-12 11:32:51,75,2,2,Z_C2;Z_C3,Z_C2,Z_C3,F,adult,True,2,11,1.0
J022799,2025-03-12 11:32:31,2025-03-12 11:32:55,24,3,2,Z_S5;Z_C2;Z_S5,Z_S5,Z_S5,F,young_adult,True,2,11,1.0
J022800,2025-03-12 11:32:31,2025-03-12 11:32:56,25,3,1,Z_C1,Z_C1,Z_C1,M,child,True,2,11,1.0
J022803,2025-03-12 11:32:47,2025-03-12 11:33:00,13,2,1,Z_C2,Z_C2,Z_C2,F,young_adult,True,2,11,1.0
J022789,2025-03-12 11:32:04,2025-03-12 11:33:07,63,3,2,Z_N3;Z_C3,Z_N3,Z_C3,M,adult,True,2,11,1.0
J022801,2025-03-12 11:32:36,2025-03-12 11:33:09,33,3,1,Z_C2,Z_C2,Z_C2,F,child,True,2,11,1.0
J022807,2025-03-12 11:32:59,2025-03-12 11:33:11,12,4,2,Z_E1;Z_N2;Z_E1,Z_E1,Z_E1,F,young_adult,True,2,11,1.0
J022784,2025-03-12 11:31:50,2025-03-12 11:33:18,88,3,3,Z_N1;Z_N8;Z_E2,Z_N1,Z_E2,F,adult,True,2,11,1.0
J022812,2025-03-12 11:33:09,2025-03-12 11:33:20,11,2,2,Z_N2;Z_C3,Z_N2,Z_C3,F,young_adult,True,2,11,1.0
J022786,2025-03-12 11:31:53,2025-03-12 11:33:29,96,4,3,Z_N6;Z_N4;Z_C3,Z_N6,Z_C3,F,middle_aged,True,2,11,1.0
J022790,2025-03-12 11:32:08,2025-03-12 11:33:31,83,2,2,Z_N6;Z_N3,Z_N6,Z_N3,F,adult,True,2,11,1.0
J022764,2025-03-12 11:31:00,2025-03-12 11:33:34,154,3,2,Z_C2;Z_S7,Z_C2,Z_S7,M,middle_aged,True,2,11,1.0
J022796,2025-03-12 11:32:23,2025-03-12 11:33:36,73,3,2,Z_C3;Z_N10,Z_C3,Z_N10,M,teenager,True,2,11,1.0
J022779,2025-03-12 11:31:36,2025-03-12 11:33:36,120,2,2,Z_C1;Z_S7,Z_C1,Z_S7,M,middle_aged,True,2,11,1.0
J022795,2025-03-12 11:32:21,2025-03-12 11:33:40,79,2,2,Z_C3;Z_N1,Z_C3,Z_N1,F,adult,True,2,11,1.0
J022815,2025-03-12 11:33:17,2025-03-12 11:33:43,26,3,1,Z_C1,Z_C1,Z_C1,F,child,True,2,11,1.0
J022813,2025-03-12 11:33:11,2025-03-12 11:33:47,36,4,3,Z_C3;Z_C2;Z_N2;Z_C2,Z_C3,Z_C2,F,young_adult,True,2,11,1.0
J022792,2025-03-12 11:32:11,2025-03-12 11:33:48,97,3,3,Z_C2;Z_N10;Z_N3,Z_C2,Z_N3,M,adult,True,2,11,1.0
J022791,2025-03-12 11:32:09,2025-03-12 11:33:56,107,2,2,Z_S5;Z_N6,Z_S5,Z_N6,M,middle_aged,True,2,11,1.0
J022809,2025-03-12 11:33:00,2025-03-12 11:33:56,56,2,1,Z_N10,Z_N10,Z_N10,M,teenager,True,2,11,1.0
J022794,2025-03-12 11:32:19,2025-03-12 11:34:03,104,2,2,Z_N6;Z_N5,Z_N6,Z_N5,M,middle_aged,True,2,11,1.0
J022787,2025-03-12 11:31:57,2025-03-12 11:34:03,126,3,3,Z_N7;Z_N1;Z_N6,Z_N7,Z_N6,F,middle_aged,True,2,11,1.0
J022814,2025-03-12 11:33:13,2025-03-12 11:34:04,51,3,1,Z_CK,Z_CK,Z_CK,M,child,True,2,11,1.0
J022810,2025-03-12 11:33:06,2025-03-12 11:34:08,62,4,3,Z_N8;Z_N9;Z_N6;Z_N8,Z_N8,Z_N8,F,adult,True,2,11,1.0
J022743,2025-03-12 11:29:50,2025-03-12 11:34:15,265,2,1,Z_N8,Z_N8,Z_N8,M,young_adult,True,2,11,1.0
J022816,2025-03-12 11:33:30,2025-03-12 11:34:18,48,2,2,Z_C2;Z_C3,Z_C2,Z_C3,F,young_adult,True,2,11,1.0
J022822,2025-03-12 11:34:04,2025-03-12 11:34:18,14,3,1,Z_C2,Z_C2,Z_C2,M,teenager,True,2,11,1.0
J022755,2025-03-12 11:30:35,2025-03-12 11:34:22,227,2,2,Z_E1;Z_CK,Z_E1,Z_CK,M,young_adult,True,2,11,1.0
J022819,2025-03-12 11:33:42,2025-03-12 11:34:22,40,2,1,Z_N2,Z_N2,Z_N2,F,young_adult,True,2,11,1.0
J022804,2025-03-12 11:32:48,2025-03-12 11:34:25,97,4,3,Z_S7;Z_S5;Z_C2;Z_S5,Z_S7,Z_S5,M,middle_aged,True,2,11,1.0
J022823,2025-03-12 11:34:06,2025-03-12 11:34:36,30,3,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,2,11,1.0
J022829,2025-03-12 11:34:18,2025-03-12 11:34:38,20,3,1,Z_E2,Z_E2,Z_E2,M,child,True,2,11,1.0
J022824,2025-03-12 11:34:08,2025-03-12 11:34:39,31,2,2,Z_S5;Z_C2,Z_S5,Z_C2,M,middle_aged,True,2,11,1.0
J022832,2025-03-12 11:34:24,2025-03-12 11:34:44,20,2,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,2,11,1.0
J022793,2025-03-12 11:32:13,2025-03-12 11:34:44,151,3,2,Z_S6;Z_C2,Z_S6,Z_C2,F,middle_aged,True,2,11,1.0
J022833,2025-03-12 11:34:27,2025-03-12 11:34:59,32,3,2,Z_C2;Z_E2,Z_C2,Z_E2,M,young_adult,True,2,11,1.0
J022839,2025-03-12 11:34:53,2025-03-12 11:35:01,8,2,2,Z_E2;Z_C2,Z_E2,Z_C2,M,young_adult,True,2,11,1.0
J022825,2025-03-12 11:34:09,2025-03-12 11:35:02,53,4,3,Z_C3;Z_C2;Z_N6;Z_C2,Z_C3,Z_C2,F,young_adult,True,2,11,1.0
J022828,2025-03-12 11:34:14,2025-03-12 11:35:03,49,4,2,Z_N5;Z_C1,Z_N5,Z_C1,M,teenager,True,2,11,1.0
J022834,2025-03-12 11:34:29,2025-03-12 11:35:12,43,6,4,Z_C2;Z_S4;Z_C1;Z_C3;Z_C1,Z_C2,Z_C1,M,middle_aged,True,2,11,1.0
J022837,2025-03-12 11:34:46,2025-03-12 11:35:27,41,2,2,Z_S4;Z_C1,Z_S4,Z_C1,M,middle_aged,True,2,11,1.0
J022840,2025-03-12 11:34:57,2025-03-12 11:35:28,31,3,3,Z_C1;Z_CK;Z_C3,Z_C1,Z_C3,M,middle_aged,True,2,11,1.0
J022826,2025-03-12 11:34:09,2025-03-12 11:35:29,80,3,1,Z_S1,Z_S1,Z_S1,F,child,True,2,11,1.0
J022797,2025-03-12 11:32:23,2025-03-12 11:35:30,187,3,3,Z_C2;Z_C1;Z_N7,Z_C2,Z_N7,F,middle_aged,True,2,11,1.0
J022805,2025-03-12 11:32:52,2025-03-12 11:35:32,160,2,2,Z_N4;Z_C1,Z_N4,Z_C1,F,middle_aged,True,2,11,1.0
J022769,2025-03-12 11:31:05,2025-03-12 11:35:35,270,3,1,Z_N8,Z_N8,Z_N8,F,senior,True,2,11,1.0
J022844,2025-03-12 11:35:11,2025-03-12 11:35:41,30,3,1,Z_C1,Z_C1,Z_C1,M,young_adult,True,2,11,1.0
J022836,2025-03-12 11:34:34,2025-03-12 11:35:46,72,3,2,Z_C2;Z_C1,Z_C2,Z_C1,F,young_adult,True,2,11,1.0
J022838,2025-03-12 11:34:52,2025-03-12 11:35:51,59,2,2,Z_N6;Z_N2,Z_N6,Z_N2,F,young_adult,True,2,11,1.0
J022841,2025-03-12 11:34:58,2025-03-12 11:35:55,57,2,2,Z_C1;Z_S5,Z_C1,Z_S5,M,middle_aged,True,2,11,1.0
J022806,2025-03-12 11:32:55,2025-03-12 11:35:59,184,3,3,Z_C3;Z_N1;Z_S6,Z_C3,Z_S6,M,adult,True,2,11,1.0
J022811,2025-03-12 11:33:08,2025-03-12 11:36:02,174,3,3,Z_E2;Z_N10;Z_N6,Z_E2,Z_N6,F,adult,True,2,11,1.0
J022808,2025-03-12 11:33:00,2025-03-12 11:36:03,183,4,4,Z_C3;Z_C2;Z_S1;Z_N5,Z_C3,Z_N5,F,middle_aged,True,2,11,1.0
J022820,2025-03-12 11:33:51,2025-03-12 11:36:04,133,2,1,Z_N1,Z_N1,Z_N1,F,middle_aged,True,2,11,1.0
J022850,2025-03-12 11:35:57,2025-03-12 11:36:14,17,3,1,Z_C2,Z_C2,Z_C2,F,senior,True,2,11,1.0
J022853,2025-03-12 11:36:00,2025-03-12 11:36:17,17,3,1,Z_E2,Z_E2,Z_E2,F,child,True,2,11,1.0
J022827,2025-03-12 11:34:11,2025-03-12 11:36:19,128,2,1,Z_C2,Z_C2,Z_C2,F,middle_aged,True,2,11,1.0
J022818,2025-03-12 11:33:42,2025-03-12 11:36:19,157,2,2,Z_N9;Z_N10,Z_N9,Z_N10,F,adult,True,2,11,1.0
J022843,2025-03-12 11:35:03,2025-03-12 11:36:27,84,2,2,Z_C1;Z_N4,Z_C1,Z_N4,F,middle_aged,True,2,11,1.0
J022849,2025-03-12 11:35:57,2025-03-12 11:36:31,34,3,3,Z_S1;Z_N3;Z_C2,Z_S1,Z_C2,F,middle_aged,True,2,11,1.0
J022842,2025-03-12 11:35:03,2025-03-12 11:36:36,93,5,4,Z_C3;Z_N1;Z_S7;Z_C2,Z_C3,Z_C2,M,middle_aged,True,2,11,1.0
J022846,2025-03-12 11:35:23,2025-03-12 11:36:43,80,2,2,Z_CK;Z_S7,Z_CK,Z_S7,M,middle_aged,True,2,11,1.0
J022847,2025-03-12 11:35:29,2025-03-12 11:36:45,76,4,3,Z_C1;Z_S4;Z_C2,Z_C1,Z_C2,F,young_adult,True,2,11,1.0
J022855,2025-03-12 11:36:06,2025-03-12 11:36:49,43,2,2,Z_S4;Z_N6,Z_S4,Z_N6,F,young_adult,True,2,11,1.0
J022802,2025-03-12 11:32:36,2025-03-12 11:36:51,255,3,1,Z_N8,Z_N8,Z_N8,M,senior,True,2,11,1.0
J022852,2025-03-12 11:35:59,2025-03-12 11:36:55,56,4,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,F,middle_aged,True,2,11,1.0
J022857,2025-03-12 11:36:21,2025-03-12 11:37:00,39,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,middle_aged,True,2,11,1.0
J022821,2025-03-12 11:34:02,2025-03-12 11:37:03,181,4,3,Z_N6;Z_C3;Z_C1;Z_C3,Z_N6,Z_C3,F,adult,True,2,11,1.0
J022817,2025-03-12 11:33:34,2025-03-12 11:37:06,212,3,2,Z_N10;Z_S3,Z_N10,Z_S3,M,adult,True,2,11,1.0
J022860,2025-03-12 11:36:25,2025-03-12 11:37:07,42,2,2,Z_N3;Z_S6,Z_N3,Z_S6,F,middle_aged,True,2,11,1.0
J022862,2025-03-12 11:36:38,2025-03-12 11:37:08,30,2,1,Z_C1,Z_C1,Z_C1,F,middle_aged,True,2,11,1.0
J022848,2025-03-12 11:35:54,2025-03-12 11:37:14,80,4,3,Z_N1;Z_C1;Z_C2;Z_N1,Z_N1,Z_N1,M,middle_aged,True,2,11,1.0
J022864,2025-03-12 11:36:44,2025-03-12 11:37:14,30,3,1,Z_C1,Z_C1,Z_C1,F,senior,True,2,11,1.0
J022831,2025-03-12 11:34:21,2025-03-12 11:37:16,175,2,2,Z_N10;Z_C1,Z_N10,Z_C1,F,adult,True,2,11,1.0
J022851,2025-03-12 11:35:59,2025-03-12 11:37:20,81,2,2,Z_S7;Z_C1,Z_S7,Z_C1,M,middle_aged,True,2,11,1.0
J022835,2025-03-12 11:34:29,2025-03-12 11:37:20,171,4,3,Z_C1;Z_CK;Z_E2,Z_C1,Z_E2,M,teenager,True,2,11,1.0
J022858,2025-03-12 11:36:21,2025-03-12 11:37:24,63,2,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,2,11,1.0
J022859,2025-03-12 11:36:22,2025-03-12 11:37:27,65,3,2,Z_C2;Z_C1,Z_C2,Z_C1,F,young_adult,True,2,11,1.0
J022854,2025-03-12 11:36:03,2025-03-12 11:37:31,88,3,1,Z_CK,Z_CK,Z_CK,M,young_adult,True,2,11,1.0
J022863,2025-03-12 11:36:43,2025-03-12 11:37:42,59,4,1,Z_C2,Z_C2,Z_C2,F,middle_aged,True,2,11,1.0
J022867,2025-03-12 11:36:59,2025-03-12 11:37:42,43,2,2,Z_C1;Z_C2,Z_C1,Z_C2,F,middle_aged,True,2,11,1.0
J022861,2025-03-12 11:36:36,2025-03-12 11:37:50,74,3,2,Z_C3;Z_C2,Z_C3,Z_C2,F,adult,True,2,11,1.0
J022865,2025-03-12 11:36:48,2025-03-12 11:37:50,62,2,2,Z_C1;Z_N9,Z_C1,Z_N9,F,adult,True,2,11,1.0
J022866,2025-03-12 11:36:52,2025-03-12 11:37:58,66,5,4,Z_C1;Z_N5;Z_CK;Z_C3,Z_C1,Z_C3,M,middle_aged,True,2,11,1.0
J022830,2025-03-12 11:34:19,2025-03-12 11:37:58,219,3,3,Z_N1;Z_S2;Z_E2,Z_N1,Z_E2,M,adult,True,2,11,1.0
J022872,2025-03-12 11:37:12,2025-03-12 11:38:00,48,4,4,Z_C2;Z_S7;Z_S5;Z_S1,Z_C2,Z_S1,F,middle_aged,True,2,11,1.0
J022887,2025-03-12 11:37:54,2025-03-12 11:38:04,10,2,1,Z_E1,Z_E1,Z_E1,M,young_adult,True,2,11,1.0
J022845,2025-03-12 11:35:14,2025-03-12 11:38:04,170,3,3,Z_CK;Z_C1;Z_N5,Z_CK,Z_N5,M,teenager,True,2,11,1.0
J022870,2025-03-12 11:37:07,2025-03-12 11:38:09,62,2,2,Z_E2;Z_C1,Z_E2,Z_C1,M,teenager,True,2,11,1.0
J022873,2025-03-12 11:37:21,2025-03-12 11:38:23,62,4,4,Z_C2;Z_C1;Z_C3;Z_N3,Z_C2,Z_N3,F,middle_aged,True,2,11,1.0
J022856,2025-03-12 11:36:10,2025-03-12 11:38:26,136,3,3,Z_S3;Z_C1;Z_N1,Z_S3,Z_N1,M,adult,True,2,11,1.0
J022876,2025-03-12 11:37:28,2025-03-12 11:38:28,60,5,3,Z_C2;Z_CK;Z_C1;Z_C2,Z_C2,Z_C2,F,adult,True,2,11,1.0
J022886,2025-03-12 11:37:52,2025-03-12 11:38:29,37,2,2,Z_C1;Z_CK,Z_C1,Z_CK,M,teenager,True,2,11,1.0
J022879,2025-03-12 11:37:31,2025-03-12 11:38:29,58,2,2,Z_S2;Z_N10,Z_S2,Z_N10,M,adult,True,2,11,1.0
J022880,2025-03-12 11:37:37,2025-03-12 11:38:33,56,3,3,Z_S7;Z_C2;Z_C1,Z_S7,Z_C1,F,middle_aged,True,2,11,1.0
J022885,2025-03-12 11:37:49,2025-03-12 11:38:36,47,2,2,Z_CK;Z_N6,Z_CK,Z_N6,F,adult,True,2,11,1.0
J022881,2025-03-12 11:37:39,2025-03-12 11:38:40,61,2,2,Z_S5;Z_C3,Z_S5,Z_C3,F,middle_aged,True,2,11,1.0
J022895,2025-03-12 11:38:26,2025-03-12 11:38:41,15,4,1,Z_C2,Z_C2,Z_C2,M,teenager,True,2,11,1.0
J022889,2025-03-12 11:38:10,2025-03-12 11:38:44,34,2,1,Z_C1,Z_C1,Z_C1,F,adult,True,2,11,1.0
J022884,2025-03-12 11:37:48,2025-03-12 11:38:44,56,3,3,Z_E2;Z_C2;Z_C1,Z_E2,Z_C1,M,adult,True,2,11,1.0
J022892,2025-03-12 11:38:12,2025-03-12 11:38:44,32,2,2,Z_C2;Z_CK,Z_C2,Z_CK,F,adult,True,2,11,1.0
J022896,2025-03-12 11:38:28,2025-03-12 11:38:50,22,3,2,Z_C2;Z_E1;Z_C2,Z_C2,Z_C2,M,teenager,True,2,11,1.0
J022869,2025-03-12 11:37:04,2025-03-12 11:38:54,110,3,3,Z_C2;Z_N9;Z_S4,Z_C2,Z_S4,M,middle_aged,True,2,11,1.0
J022888,2025-03-12 11:38:06,2025-03-12 11:38:56,50,4,3,Z_C1;Z_N5;Z_C2,Z_C1,Z_C2,F,middle_aged,True,2,11,1.0
J022875,2025-03-12 11:37:24,2025-03-12 11:38:58,94,2,2,Z_N5;Z_CK,Z_N5,Z_CK,M,middle_aged,True,2,11,1.0
J022890,2025-03-12 11:38:11,2025-03-12 11:38:59,48,3,3,Z_C1;Z_N10;Z_C2,Z_C1,Z_C2,M,adult,True,2,11,1.0
J022899,2025-03-12 11:38:46,2025-03-12 11:39:00,14,4,2,Z_C1;Z_N5;Z_C1,Z_C1,Z_C1,F,adult,True,2,11,1.0
J022898,2025-03-12 11:38:45,2025-03-12 11:39:01,16,4,2,Z_E1;Z_C1;Z_E1,Z_E1,Z_E1,M,teenager,True,2,11,1.0
J022901,2025-03-12 11:38:50,2025-03-12 11:39:05,15,2,1,Z_C1,Z_C1,Z_C1,M,teenager,True,2,11,1.0
J022903,2025-03-12 11:38:51,2025-03-12 11:39:10,19,2,1,Z_E1,Z_E1,Z_E1,M,teenager,True,2,11,1.0
J022904,2025-03-12 11:38:52,2025-03-12 11:39:15,23,3,3,Z_N5;Z_CK;Z_E1,Z_N5,Z_E1,F,adult,True,2,11,1.0
J022893,2025-03-12 11:38:13,2025-03-12 11:39:18,65,3,3,Z_C3;Z_CK;Z_C2,Z_C3,Z_C2,F,middle_aged,True,2,11,1.0
J022897,2025-03-12 11:38:39,2025-03-12 11:39:30,51,3,2,Z_C2;Z_S2,Z_C2,Z_S2,M,adult,True,2,11,1.0
J022894,2025-03-12 11:38:25,2025-03-12 11:39:33,68,4,2,Z_C2;Z_C1,Z_C2,Z_C1,F,middle_aged,True,2,11,1.0
J022878,2025-03-12 11:37:30,2025-03-12 11:39:37,127,3,1,Z_CK,Z_CK,Z_CK,F,senior,True,2,11,1.0
J022905,2025-03-12 11:38:58,2025-03-12 11:39:39,41,3,3,Z_N10;Z_C1;Z_C2,Z_N10,Z_C2,M,adult,True,2,11,1.0
J022877,2025-03-12 11:37:28,2025-03-12 11:39:39,131,4,3,Z_CK;Z_S1;Z_E2,Z_CK,Z_E2,M,middle_aged,True,2,11,1.0
J022900,2025-03-12 11:38:49,2025-03-12 11:39:44,55,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,middle_aged,True,2,11,1.0
J022909,2025-03-12 11:39:12,2025-03-12 11:39:46,34,5,3,Z_C3;Z_CK;Z_C1;Z_C3,Z_C3,Z_C3,M,teenager,True,2,11,1.0
J022871,2025-03-12 11:37:11,2025-03-12 11:39:49,158,4,2,Z_N2;Z_E2,Z_N2,Z_E2,M,senior,True,2,11,1.0
J022911,2025-03-12 11:39:14,2025-03-12 11:39:53,39,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,adult,True,2,11,1.0
J022868,2025-03-12 11:37:00,2025-03-12 11:39:56,176,5,4,Z_C1;Z_N7;Z_S4;Z_E1,Z_C1,Z_E1,F,young_adult,True,2,11,1.0
J022915,2025-03-12 11:39:26,2025-03-12 11:40:06,40,2,2,Z_CK;Z_C1,Z_CK,Z_C1,M,teenager,True,2,11,1.0
J022902,2025-03-12 11:38:51,2025-03-12 11:40:07,76,3,3,Z_N5;Z_CK;Z_S5,Z_N5,Z_S5,F,middle_aged,True,2,11,1.0
J022918,2025-03-12 11:39:33,2025-03-12 11:40:09,36,4,3,Z_C1;Z_C2;Z_C3;Z_C2,Z_C1,Z_C2,M,adult,True,2,11,1.0
J022923,2025-03-12 11:39:55,2025-03-12 11:40:13,18,3,1,Z_E1,Z_E1,Z_E1,F,senior,True,2,11,1.0
J022882,2025-03-12 11:37:41,2025-03-12 11:40:14,153,2,2,Z_C3;Z_E2,Z_C3,Z_E2,M,middle_aged,True,2,11,1.0
J022922,2025-03-12 11:39:55,2025-03-12 11:40:19,24,2,2,Z_C2;Z_C3,Z_C2,Z_C3,M,adult,True,2,11,1.0
J022891,2025-03-12 11:38:11,2025-03-12 11:40:21,130,2,2,Z_N9;Z_CK,Z_N9,Z_CK,M,middle_aged,True,2,11,1.0
J022917,2025-03-12 11:39:33,2025-03-12 11:40:23,50,4,4,Z_C1;Z_N9;Z_C2;Z_CK,Z_C1,Z_CK,M,teenager,True,2,11,1.0
J022906,2025-03-12 11:38:59,2025-03-12 11:40:29,90,3,2,Z_CK;Z_C2,Z_CK,Z_C2,F,middle_aged,True,2,11,1.0
J022924,2025-03-12 11:39:59,2025-03-12 11:40:29,30,4,2,Z_C3;Z_C2;Z_C3;Z_C2,Z_C3,Z_C2,M,adult,True,2,11,1.0
J022874,2025-03-12 11:37:24,2025-03-12 11:40:32,188,3,3,Z_N7;Z_C1;Z_S4,Z_N7,Z_S4,F,young_adult,True,2,11,1.0
J022907,2025-03-12 11:39:04,2025-03-12 11:40:33,89,3,2,Z_CK;Z_S3,Z_CK,Z_S3,F,adult,True,2,11,1.0
J022912,2025-03-12 11:39:19,2025-03-12 11:40:40,81,2,2,Z_C1;Z_N5,Z_C1,Z_N5,F,middle_aged,True,2,11,1.0
J022883,2025-03-12 11:37:47,2025-03-12 11:40:44,177,2,2,Z_S4;Z_C1,Z_S4,Z_C1,F,young_adult,True,2,11,1.0
J022925,2025-03-12 11:40:06,2025-03-12 11:40:49,43,2,2,Z_N9;Z_C2,Z_N9,Z_C2,M,teenager,True,2,11,1.0
J022919,2025-03-12 11:39:35,2025-03-12 11:40:52,77,3,2,Z_E2;Z_C1,Z_E2,Z_C1,M,senior,True,2,11,1.0
J022929,2025-03-12 11:40:17,2025-03-12 11:40:52,35,3,3,Z_C2;Z_N3;Z_C3,Z_C2,Z_C3,M,adult,True,2,11,1.0
J022910,2025-03-12 11:39:14,2025-03-12 11:40:55,101,3,2,Z_S1;Z_C1,Z_S1,Z_C1,M,middle_aged,True,2,11,1.0
J022913,2025-03-12 11:39:19,2025-03-12 11:40:56,97,2,2,Z_E2;Z_E1,Z_E2,Z_E1,M,middle_aged,True,2,11,1.0
J022928,2025-03-12 11:40:15,2025-03-12 11:41:01,46,2,2,Z_C2;Z_E2,Z_C2,Z_E2,M,teenager,True,2,11,1.0
J022908,2025-03-12 11:39:06,2025-03-12 11:41:06,120,3,2,Z_E1;Z_C2,Z_E1,Z_C2,F,adult,True,2,11,1.0
J022920,2025-03-12 11:39:42,2025-03-12 11:41:07,85,4,2,Z_E1;Z_C2,Z_E1,Z_C2,F,young_adult,True,2,11,1.0
J022916,2025-03-12 11:39:28,2025-03-12 11:41:12,104,4,3,Z_C1;Z_C3;Z_C2;Z_C3,Z_C1,Z_C3,F,middle_aged,True,2,11,1.0
J022926,2025-03-12 11:40:07,2025-03-12 11:41:13,66,3,3,Z_E2;Z_C2;Z_S1,Z_E2,Z_S1,M,middle_aged,True,2,11,1.0
J022921,2025-03-12 11:39:54,2025-03-12 11:41:14,80,2,2,Z_CK;Z_C2,Z_CK,Z_C2,F,middle_aged,True,2,11,1.0
